กาฐมาณฑุ	k aː t̚ 1 . m aː n . d u ʔ 1
กาด	k aː t̚ 1
กาตาร์	k aː . t aː 2
กาน	k aː n
กานต์	k aː n
กานท์	k aː n
กานพลู	k aː n . pʰ l uː
กานา	k aː . n aː 2
กาบ	k aː p̚ 1
กาบหอยแครง	k aː p̚ 1 . h ɔ j 4 . kʰ r ɛː ŋ
กาบอง	k aː . b ɔː ŋ
กาฝาก	k aː . f aː k̚ 1
กาม	k aː m
กามโรค	k aː m . m a 3 . r oː k̚ 2
กาย	k aː j
กายกรรม	k aː j . j a 3 . k a m
กายภาพบำบัด	k aː j . j a 3 . pʰ aː p 2 . b a m . b a t 1
กายวิภาคศาสตร์	k aː j . w i 3 . pʰ aː k̚ 2 . kʰ a 3 . s aː t̚ 1
กายอานา	k aː j . ʔ aː . n aː 2
การ	k aː n
การก	k aː n . k ɔː
การกบฏ	k aː n . k a 1 . b o t̚ 1
การกรอก	k aː n . k r ɔː k̚ 1
การกรอง	k aː n . k r ɔː ŋ
การกระทำ	k aː n . k r a 1 . tʰ a m
การกระพริบ	k aː n . k r a 1 . pʰ r i p̚ 3
การกราบ	k aː n . k r aː p̚ 1
การกลายพันธุ์	k aː n . k l aː j . pʰ a n
การกลืน	k aː n . k l ɯː n
การกวาด	k aː n . k w aː t 1
การกำกับ	k aː n . k a m . k a p̚ 1
การก่อการร้าย	k aː n . k ɔː 1 . k aː n . r aː j 3
การขนส่ง	k aː n . kʰ o n 4 . s o ŋ 1
การขออนุมัติ	k aː n . kʰ ɔː 4 . ʔ a 1 . n u 3 . m a t 3
การขับ	k aː n . kʰ a p 1
การขโมย	k aː n . kʰ a 1 . m oː j
การข่มขืน	k aː n . kʰ o m 1 . kʰ ɯː n 4
การคน	k aː n . kʰ o n
การครอบครอง	k aː n . kʰ r ɔː p̚ 2 . kʰ r ɔː ŋ
การควบแน่น	k aː n . kʰ u a̯ p̚ 2 . n ɛ n 2
การคอย	k aː n . kʰ ɔː j
การคายน้ำ	k aː n . kʰ aː j . n aː m 3
การคำนวณ	k aː n . kʰ a m . n u a̯ n
การคืน	k aː n . kʰ ɯː n
การคุม	k aː n . kʰ u m
การคูณ	k aː n . kʰ uː n
การค้นคว้า	k aː n . kʰ o n 3 . kʰ w aː 3
การค้นคว้าวิจัย	k aː n . kʰ o n 3 . kʰ w aː 3 . w i 3 . c a j
การค้า	k aː n . kʰ aː 3
การค้าประเวณี	k aː n . kʰ aː 3 . p r a 1 . w eː . n iː
การฆ่าตัวตาย	k aː n . kʰ aː 2 . t u a̯ . t aː j
การฆ่าฟัน	k aː n . kʰ aː 2 . f a n
การงด	k aː n . ŋ o t̚ 3
การงาน	k aː n . ŋ aː n
การจด	k aː n . c o t 1
การจลาจล	k aː n . t͡ɕ a 1 . l aː . t͡ɕ o n
การจัดระบบ	k aː n . c a t 1 . r a 3 . b o p 1
การจัดเตรียม	k aː n . c a t 1 . t r iː a m
การจำลอง	k aː n . c a m . l ɔː ŋ
การจำแนก	k aː n . c a m . n ɛː k 2
การฉาย	k aː n . c aː j 4
การชนะ	k aː n . t͡ɕʰ a 3 . n a ʔ 3
การชั่ง	k aː n . t͡ɕʰ a ŋ 2
การชุบ	k aː n . c u p 3
การซ่อน	k aː n . s ɔː n 2
การณ์	k aː n
การดำเนินชีวิต	k aː n . d a m . n ɤː n . c iː . w i t 3
การตรวจวัด	k aː n . t r uː a t 1 . w a t 3
การตลาด	k aː n . t a 1 . l aː t̚ 1
การตะโกน	k aː n . t a 1 . k oː n
การตัดสินใจ	k aː n . t a t 1 . s i n 4 . c a j
การตาม	k aː n . t aː m
การติดต่อสื่อสาร	k aː n . t i t 1 . t ɔː 1 . s ɯː 1 . s aː n 4
การติดโรค	k aː n . t i t 1 . r oː k 2
การติดไฟ	k aː n . t i t 1 . f a j
การต่อสู้	k aː n . t ɔː 1 . s uː 2
การต่อเนื่อง	k aː n . t ɔː 1 . n ɯː a ŋ 2
การต้ม	k aː n . t o m 2
การถ่ายภาพ	k aː n . tʰ aː j 1 . pʰ aː p̚ 2
การถ่ายรูป	k aː n . tʰ aː j 1 . r uː p 2
การทด	k aː n . tʰ o t 3
การทดลอง	k aː n . tʰ o t̚ 3 . l ɔː ŋ
การทบทวน	k aː n . tʰ o p 3 . tʰ uː a n
การทราบ	k aː n . s aː p̚ 2
การทหาร	k aː n . tʰ a 3 . h aː n 4
การทักทาย	k aː n . tʰ a k̚ 3 . tʰ aː j
การทับถม	k aː n . tʰ a p 3 . tʰ o m 4
การทำงาน	k aː n . tʰ a m . ŋ aː n
การทำรายงาน	k aː n . tʰ a m . r aː j . ŋ aː n
การทูต	k aː n . tʰ uː t̚ 2
การท่องเที่ยว	k aː n . tʰ ɔ ŋ 2 . tʰ i a̯ w 2
การธนาคาร	k aː n . tʰ a 3 . n aː . kʰ aː n
การนัด	k aː n . n a t̚ 3
การนำ	k aː n . n a m
การนำพา	k aː n . n a m . pʰ aː
การนิยาม	k aː n . n i 3 . j aː m
การบรรยาย	k aː n . b a n . j aː j
การบรรเลง	k aː n . b a n . l eː ŋ
การบริหาร	k aː n . b ɔː . r i 3 . h aː n 4
การบริหารงานบุคคล	k aː n . b r i 1 . h aː n 4 . ŋ aː n . b u k 1 . kʰ o n
การบวก	k aː n . b u a̯ k̚ 1
การบังคับใช้	k aː n . b a ŋ . kʰ a p̚ 3 . t͡ɕʰ a j 3
การบัญชี	k aː n . b a n . t͡ɕʰ iː
การบัญญัติศัพท์	k aː n . b a n . j a t 1 . s a p 1
การบำบัด	k aː n . b a m . b a t 1
การบูร	k aː . r a 3 . b uː n
การบ้าน	k aː n . b aː n 2
การปกครอง	k aː n . p o k̚ 1 . kʰ r ɔː ŋ
การปกป้อง	k aː n . p o k̚ 1 . p ɔ ŋ 2
การปฏิบัติ	k aː n . p a 1 . t i 1 . b a t̚ 1
การปฏิรูป	k aː n . p a 1 . t i 1 . r uː p̚ 2
การปฏิวัติ	k aː n . p a 1 . t i 1 . w a t̚ 3
การประชวร	k aː n . p r a 1 . t͡ɕʰ u a̯ n
การประชุม	k aː n . p r a 1 . t͡ɕʰ u m
การประชุมสุดยอด	k aː n . p r a 1 . t͡ɕʰ u m . s u t̚ 1 . j ɔː t̚ 2
การประณาม	k aː n . p r a 1 . n aː m
การประดิษฐ์	k aː n . p r a 1 . d i t 1
การประมง	k aː n . p r a 1 . m o ŋ
การประมวล	k aː n . p r a 1 . m uː a n
การประมวลผล	k aː n . p r a 1 . m uː a n . pʰ o n 4
การประมวลผลข้อมูล	k aː n . p r a 1 . m uː a n . pʰ o n 4 . kʰ ɔː 2 . m uː n
การประสานงาน	k aː n . p r a 1 . s aː n 4 . ŋ aː n
การประเมิน	k aː n . p r a 1 . m ɤː n
การประเมินผล	k aː n . p r a 1 . m ɤː n . pʰ o n 4
การปรับปรุง	k aː n . p r a p̚ 1 . p r u ŋ
การปรากฏ	k aː n . p r aː . k o t̚ 1
การปั้น	k aː n . p a n 2
การป้องกัน	k aː n . p ɔː ŋ 2 . k a n
การผจญภัย	k aː n . pʰ a 1 . t͡ɕ o n . pʰ a j
การผลัก	k aː n . pʰ l a k̚ 1
การผลิต	k aː n . pʰ a 1 . l i t 1
การผ่า	k aː n . pʰ aː 1
การผ่าเหล่า	k aː n . pʰ aː 1 . l a w 1
การฝังเข็ม	k aː n . f a ŋ 4 . kʰ e m 4
การฝึกงาน	k aː n . f ɯ k 1 . ŋ aː n
การฝึกฝน	k aː n . f ɯ k 1 . f o n 4
การพนัน	k aː n . pʰ a 3 . n a n
การพรรณนา	k aː n . pʰ a n . n a 3 . n aː
การพลิก	k aː n . pʰ l i k̚ 3
การพัฒนา	k aː n . pʰ a t̚ 3 . tʰ a 3 . n aː
การพา	k aː n . pʰ aː
การพิจารณา	k aː n . pʰ i 3 . t͡ɕ aː . r a 3 . n aː
การฟื้นฟู	k aː n . f ɯː n 3 . f uː
การมั่วสุม	k aː n . m u a̯ 2 . s u m 4
การยักยอก	k aː n . j a k̚ 3 . j ɔː k̚ 2
การยิ้ม	k aː n . j i m 3
การยืม	k aː n . j ɯː m
การย่อ	k aː n . j ɔː 2
การย่าง	k aː n . j aː ŋ 2
การย่ำ	k aː n . j a m 2
การย้อนกลับ	k aː n . j ɔː n 3 . k l a p 1
การย้อมสี	k aː n . j ɔː m 3 . s iː 4
การระคายเคือง	k aː n . r a 3 . kʰ aː j . kʰ ɯː a ŋ
การระมัดระวัง	k aː n . r a 3 . m a t 3 . r a 3 . w a ŋ
การระเบิด	k aː n . r a 3 . b ɤː t 1
การรักษา	k aː n . r a k̚ 3 . s aː 4
การรับรู้	k aː n . r a p̚ 3 . r uː 3
การรั่วไหล	k aː n . r uː a 2 . l a j 4
การรายงานผล	k aː n . r aː j . ŋ aː n . pʰ o n 4
การรู้จำ	k aː n . r uː 3 . c a m
การลงทุน	k aː n . l o ŋ . tʰ u n
การลอบสังหาร	k aː n . l ɔː p̚ 2 . s a ŋ 4 . h aː n 4
การลอยตัว	k aː n . l ɔː j . t u a̯
การละ	k aː n . l a 3
การลา	k aː n . l aː
การลำเลียง	k aː n . l a m . l iː a ŋ
การล้ม	k aː n . l o m 3
การวางแผน	k aː n . w aː ŋ . pʰ ɛː n 4
การวิจัย	k aː n . w i 3 . t͡ɕ a j
การวินิจฉัย	k aː n . w i 3 . n i t̚ 3 . t͡ɕʰ a j 4
การวินิจฉัยโรค	k aː n . w i 3 . n i t 3 . c a j 4 . r oː k 2
การศึกษา	k aː n . s ɯ k̚ 1 . s aː 4
การศึกษาต่อเนื่อง	k aː n . s ɯ k 1 . s aː 4 . t ɔː 1 . n ɯː a ŋ 2
การสงวน	k aː n . s a 1 . ŋ uː a n 4
การสนอง	k aː n . s a 1 . n ɔː ŋ 4
การสนใจ	k aː n . s o n 4 . c a j
การสมรส	k aː n . s o m 4 . r o t̚ 3
การสลายตัว	k aː n . s a 1 . l aː j 4 . t uː a
การสวม	k aː n . s u a̯ m 4
การสอน	k aː n . s ɔː n 4
การสัมผัส	k aː n . s a m 4 . pʰ a t 1
การสัมมนา	k aː n . s a m 4 . m a 3 . n aː
การสั่งซื้อ	k aː n . s a ŋ 1 . s ɯː 3
การสาธิต	k aː n . s aː 4 . tʰ i t 3
การสำรวจ	k aː n . s a m 4 . r uː a t 1
การสำรอง	k aː n . s a m 4 . r ɔː ŋ
การสืบพันธุ์	k aː n . s ɯː p̚ 1 . pʰ a n
การสืบสวน	k aː n . s ɯː p̚ 1 . s u a̯ n 4
การสื่อสาร	k aː n . s ɯː 1 . s aː n 4
การสื่อสารแห่งประเทศไทย	k aː n . s ɯː 1 . s aː n 4 . h ɛ ŋ 1 . p r a 1 . tʰ eː t 2 . tʰ a j
การสูญพันธุ์	k aː n . s uː n 4 . pʰ a n
การส่งออก	k aː n . s o ŋ 1 . ʔ ɔː k 1
การหย่า	k aː n . j aː 1
การหักเห	k aː n . h a k̚ 1 . h eː 4
การหัวเราะ	k aː n . h u a̯ 4 . r ɔ ʔ 3
การอธิบาย	k aː n . ʔ a 1 . tʰ i 3 . b aː j
การอนุญาต	k aː n . ʔ a 1 . n u 3 . j aː t̚ 2
การอนุรักษ์	k aː n . ʔ a 1 . n u 3 . r a k 3
การอบรม	k aː n . ʔ o p 1 . r o m
การอาศัย	k aː n . ʔ aː . s a j 4
การะเกด	k aː . r a 3 . k eː t̚ 1
การันต์	k aː . r a n
การเกษตร	k aː n . k a 1 . s eː t 1
การเกษียณ	k aː n . k a 1 . s i a̯ n 4
การเขียน	k aː n . kʰ i a̯ n 4
การเข้ารหัส	k aː n . kʰ a w 2 . r a 3 . h a t 1
การเข้าสู่	k aː n . kʰ a w 2 . s uː 1
การเคลือบ	k aː n . kʰ l ɯː a p 2
การเคลื่อนไหว	k aː n . kʰ l ɯ a̯ n 2 . w a j 4
การเงิน	k aː n . ŋ ɤ n
การเจริญเติบโต	k aː n . c a 1 . r ɤː n . t ɤː p 1 . t oː
การเช่า	k aː n . t͡ɕʰ a w 2
การเดินเรือ	k aː n . d ɤː n . r ɯː a
การเต้นรำ	k aː n . t e n 2 . r a m
การเปลี่ยนตัว	k aː n . p l iː a n 1 . t uː a
การเปลี่ยนแปลง	k aː n . p l iː a n 1 . p l ɛː ŋ
การเฝ้า	k aː n . f a w 2
การเมือง	k aː n . m ɯ a̯ ŋ
การเยียวยา	k aː n . j i a̯ w . j aː
การเรียง	k aː n . r iː a ŋ
การเรียงคำ	k aː n . r iː a ŋ . kʰ a m
การเรียน	k aː n . r i a̯ n
การเรียนรู้	k aː n . r iː a n . r uː 3
การเลือกตั้ง	k aː n . l ɯ a̯ k̚ 2 . t a ŋ 2
การเวก	k aː . r a 3 . w eː k̚ 2
การเสก	k aː n . s eː k̚ 1
การเสนอแนะ	k aː n . s a 1 . n ɤː 4 . n ɛ 3
การแกะสลัก	k aː n . k ɛ 1 . s a 1 . l a k 1
การแก้ปัญหา	k aː n . k ɛː 2 . p a n . h aː 4
การแข็งตัว	k aː n . kʰ ɛ ŋ 4 . t u a̯
การแข่งขัน	k aː n . kʰ ɛ ŋ 1 . kʰ a n 4
การแทนที่	k aː n . tʰ ɛː n . tʰ iː 2
การแทรก	k aː n . s ɛː k̚ 2
การแบ่งเวลา	k aː n . b ɛ ŋ 1 . w eː . l aː
การแปร	k aː n . p ɛː n
การแปลภาษาด้วยคอมพิวเตอร์	k aː n . p l ɛː . pʰ aː . s aː 4 . d uː a j 2 . kʰ ɔː m . pʰ i w . t ɤː 2
การแผ่รังสี	k aː n . pʰ ɛː 1 . r a ŋ . s iː 4
การแพทย์	k aː n . pʰ ɛː t 2
การแสดง	k aː n . s a 1 . d ɛː ŋ
การแห่	k aː n . h ɛː 1
การโต้ตอบ	k aː n . t oː 2 . t ɔː p 1
การโยง	k aː n . j oː ŋ
การโยน	k aː n . j oː n
การใช้งาน	k aː n . c a j 3 . ŋ aː n
การไข่	k aː n . kʰ a j 1
การไฟฟ้า	k aː n . f a j . f aː 3
การ์ด	k aː t̚ 3
การ์ตูน	k aː . t uː n
กาล	k aː n
กาลกิณี	k aː . l a 3 . k i 1 . n iː
กาลักน้ำ	k aː . l a k̚ 3 . n a m 3
กาลเทศะ	k aː . l a 3 . tʰ eː . s a ʔ 1
กาว	k aː w
กาสิโน	k aː . s i 1 . n oː
กาหลง	k aː . l o ŋ 4
กาฬ	k aː n
กาฬสินธุ์	k aː . l a 3 . s i n 4
กาฬโรค	k aː n . l a 3 . r oː k̚ 2
กาแฟ	k aː . f ɛː
กาแฟเย็น	k aː . f ɛː . j e n
กาแล็กซี	k aː . l ɛ k̚ 3 . s iː
กำ	k a m
กำกวม	k a m . k u a̯ m
กำกับ	k a m . k a p̚ 1
กำขี้ดีกว่ากำตด	k a m . kʰ iː 2 . d iː . k w aː 1 . k a m . t o t̚ 1
กำจัด	k a m . t͡ɕ a t̚ 1
กำธร	k a m . tʰ ɔː n
กำนัน	k a m . n a n
กำนัล	k a m . n a n
กำบัง	k a m . b a ŋ
กำปั่น	k a m . p a n 1
กำปั้น	k a m . p a n 2
กำพร้า	k a m . pʰ r aː 3
กำมะถัน	k a m . m a 3 . tʰ a n 4
กำมะหยี่	k a m . m a 3 . j iː 1
กำยาน	k a m . j aː n
กำราบ	k a m . r aː p̚ 1
กำลัง	k a m . l a ŋ
กำลังกาย	k a m . l a ŋ . k aː j
กำลังคน	k a m . l a ŋ . kʰ o n
กำลังจะ	k a m . l a ŋ . c a 1
กำลังใจ	k a m . l a ŋ . t͡ɕ a j
กำลังไฟฟ้า	k a m . l a ŋ . f a j . f aː 3
กำสรวล	k a m . s u a̯ n 4
กำหนด	k a m . n o t̚ 1
กำหนดการ	k a m . n o t̚ 1 . k aː n
กำหนดให้	k a m . n o t 1 . h a j 2
กำหนัด	k a m . n a t̚ 1
กำเนิด	k a m . n ɤː t̚ 1
กำเริบ	k a m . r ɤː p̚ 2
กำแพง	k a m . pʰ ɛː ŋ
กำแพงเพชร	k a m . pʰ ɛː ŋ . pʰ e t̚ 3
กำแหง	k a m . h ɛː ŋ 4
กำไร	k a m . r a j
กำไล	k a m . l a j
กิ	k i 1
กิจ	k i t̚ 1
กิจกรรม	k i t̚ 1 . t͡ɕ a 1 . k a m
กิจการ	k i t̚ 1 . t͡ɕ a 1 . k aː n
กิตติ	k i t 1 . t i 1
กิตติคุณ	k i t̚ 1 . t i 1 . kʰ u n
กิน	k i n
กินกำลัง	k i n . k a m . l a ŋ
กินข้าว	k i n . kʰ aː w 2
กินทิ้งกินขว้าง	k i n . tʰ i ŋ 3 . k i n . kʰ w aː ŋ 2
กินนร	k i n . n ɔː n
กินรี	k i n . n a 3 . r iː
กินล้างกินผลาญ	k i n . l aː ŋ 3 . k i n . pʰ l aː n 4
กินี	k i 1 . n iː
กินเจ	k i n . t͡ɕ eː
กินเมือง	k i n . m ɯ a̯ ŋ
กินใจ	k i n . t͡ɕ a j
กิมจิ	k i m . t͡ɕ i ʔ 1
กิริณี	k i 1 . r i 3 . n iː
กิริยา	k i 1 . r i 3 . j aː
กิเลน	k i 1 . l eː n
กิเลส	k i 1 . l eː t̚ 1
กิโมโน	k i 1 . m oː . n oː
กิโยตีน	k i 1 . j oː . t iː n
กิโล	k i 1 . l oː
กิโลกรัม	k i 1 . l oː . k r a m
กิโลวัตต์	k i 1 . l oː . w a t 3
กิโลเมตร	k i 1 . l oː . m eː t 3
กิโลไบต์	k i 1 . l oː . b a j 3
กิ่ง	k i ŋ 1
กิ่งทองใบหยก	k i ŋ 1 . tʰ ɔː ŋ . b a j . j o k̚ 1
กิ่งไม้	k i ŋ 1 . m aː j 3
กิ้งกือ	k i ŋ 2 . k ɯː
กิ้งก่า	k i ŋ 2 . k aː 1
กิ้ม	k i m 2
กิ๊ก	k i k̚ 3
กีฏวิทยา	k iː . t a 1 . w i t̚ 3 . tʰ a 3 . j aː
กีด	k iː t̚ 1
กีดกัน	k iː t 1 . k a n
กีดขวาง	k iː t̚ 1 . kʰ w aː ŋ 4
กีตาร์	k iː . t aː 2
กีบ	k iː p̚ 1
กีวี	k iː . w iː 2
กีฬา	k iː . l aː
กี่	k iː 1
กี้	k iː 2
กึ่ง	k ɯ ŋ 1
กึ่งกลาง	k ɯ ŋ 1 . k l aː ŋ
กึ่งโลหะ	k ɯ ŋ 1 . l oː . h a ʔ 1
กึ๋น	k ɯ n 4
กุ	k u ʔ 1
กุญชร	k u n . t͡ɕʰ ɔː n
กุญแจ	k u n . t͡ɕ ɛː
กุญแจผี	k u n . t͡ɕ ɛː . pʰ iː 4
กุญแจมือ	k u n . t͡ɕ ɛː . m ɯː
กุฎี	k u 1 . d iː
กุฏฐัง	k u t̚ 1 . tʰ a ŋ 4
กุฏิ	k u 1 . t i ʔ 1
กุณฑี	k u n . tʰ iː
กุณโฑ	k u n . tʰ oː
กุด	k u t̚ 1
กุดัง	k u 1 . d a ŋ
กุน	k u n
กุนซือ	k u n . s ɯː
กุนเชียง	k u n . t͡ɕʰ i a̯ ŋ
กุม	k u m
กุมภ	k u m
กุมภา	k u m . pʰ aː
กุมภาพันธ์	k u m . pʰ aː . pʰ a n
กุมภ์	k u m
กุมมือ	k u m . m ɯː
กุมาร	k u 1 . m aː n
กุมารี	k u 1 . m aː . r iː
กุย	k u j
กุยช่าย	k u j . t͡ɕʰ aː j 2
กุล	k u n
กุลบดี	k u n . l a 3 . b ɔː . d iː
กุลี	k u 1 . l iː
กุศล	k u 1 . s o n 4
กุหลาบ	k u 1 . l aː p̚ 1
กุ้ง	k u ŋ 2
กุ้งมังกร	k u ŋ 2 . m a ŋ . k ɔː n
กุ้งยิง	k u ŋ 2 . j i ŋ
กุ้งแห้ง	k u ŋ 2 . h ɛː ŋ 2
กุ๊ก	k u k̚ 3
กุ๊ย	k u j 3
กู	k uː
กูด	k uː t̚ 1
กูปรี	k uː . p r iː
กูเกิล	k uː . k ɤː n 2
กู้	k uː 2
ก็	k ɔ ʔ 2
ก็ดี	k ɔː 2 . d iː
ก็ตาม	k ɔː 2 . t aː m
ก็อป	k ɔ p̚ 3
ก็แล้วกัน	k ɔ ʔ 2 . l ɛː w 3 . k a n
ก็ได้	k ɔː 2 . d aː j 2
ก่อ	k ɔː 1
ก่อการร้าย	k ɔː 1 . k aː n . r aː j 3
ก่อตั้ง	k ɔː 1 . t a ŋ 2
ก่อน	k ɔː n 1
ก่อนที่	k ɔː n 1 . tʰ iː 2
ก่อนที่จะ	k ɔː n 1 . tʰ iː 2 . c a 1
ก่อนหน้านี้	k ɔː n 1 . n aː 2 . n iː 3
ก่อสร้าง	k ɔː 1 . s aː ŋ 2
ก่อให้เกิด	k ɔː 1 . h a j 2 . k ɤː t 1
ก่าย	k aː j 1
ก้น	k o n 2
ก้นกบ	k o n 2 . k o p̚ 1
ก้นครัว	k o n 2 . kʰ r u a̯
ก้นหอย	k o n 2 . h ɔ j 4
ก้ม	k o m 2
ก้มหน้า	k o m 2 . n aː 2
ก้อง	k ɔ ŋ 2
ก้อน	k ɔː n 2
ก้อนหิน	k ɔː n 2 . h i n 4
ก้อย	k ɔː j 2
ก้าง	k aː ŋ 2
ก้างขวางคอ	k aː ŋ 2 . kʰ w aː ŋ 4 . kʰ ɔː
ก้าน	k aː n 2
ก้าบ	k aː p̚ 2
ก้าม	k aː m 2
ก้ามปู	k aː m 2 . p uː
ก้าว	k aː w 2
ก้าวก่าย	k aː w 2 . k aː j 1
ก้าวร้าว	k aː w 2 . r aː w 3
ก้าวล่วง	k aː w 2 . l u a̯ ŋ 2
ก้าวหน้า	k aː w 2 . n aː 2
ก๊ก	k o k̚ 3
ก๊วน	k u a̯ n 3
ก๊วย	k uː a j 3
ก๊อก	k ɔ k̚ 3
ก๊อกน้ำ	k ɔ k̚ 3 . n aː m 3
ก๊าช	k aː t 3
ก๊าซ	k aː t̚ 3
ก๊าด	k aː t̚ 3
ก๋ง	k o ŋ 4
ก๋วยจั๊บ	k u a̯ j 4 . t͡ɕ a p̚ 3
